rank,player,country,birthdate,player_url
40,Rebecca Sramkova,SVK,1996-10-19,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=RebeccaSramkova
41,Jaqueline Cristian,ROU,1998-06-05,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JaquelineCristian
42,Olga Danilovic,SRB,2001-01-23,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=OlgaDanilovic
43,Laura Siegemund,GER,1988-03-04,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LauraSiegemund
44,Tatjana Maria,GER,1987-08-08,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TatjanaMaria
45,Ashlyn Krueger,USA,2004-05-07,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AshlynKrueger
46,Maya Joint,AUS,2006-04-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MayaJoint
47,Magdalena Frech,POL,1997-12-15,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MagdalenaFrech
48,Ann Li,USA,2000-06-26,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnnLi
49,Lois Boisson,FRA,2003-05-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LoisBoisson
50,Hailey Baptiste,USA,2001-11-03,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=HaileyBaptiste
51,Jessica Bouzas Maneiro,ESP,2002-09-24,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JessicaBouzasManeiro
52,Anastasia Pavlyuchenkova,RUS,1991-07-03,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnastasiaPavlyuchenkova
53,Emiliana Arango,COL,2000-11-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EmilianaArango
54,Marie Bouzkova,CZE,1998-07-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MarieBouzkova
55,Katie Boulter,GBR,1996-08-01,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KatieBoulter
56,Maria Sakkari,GRE,1995-07-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MariaSakkari
57,Alexandra Eala,PHI,2005-05-23,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AlexandraEala
58,Anastasia Potapova,RUS,2001-03-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnastasiaPotapova
59,Alycia Parks,USA,2000-12-31,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AlyciaParks
60,Peyton Stearns,USA,2001-10-08,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=PeytonStearns
61,Yulia Putintseva,KAZ,1995-01-07,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=YuliaPutintseva
62,Elsa Jacquemot,FRA,2003-05-03,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ElsaJacquemot
63,Cristina Bucsa,ESP,1998-01-01,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CristinaBucsa
64,Suzan Lamens,NED,1999-07-05,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SuzanLamens
65,Polina Kudermetova,RUS,2003-06-04,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=PolinaKudermetova
66,Sorana Cirstea,ROU,1990-04-07,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SoranaCirstea
67,Danielle Collins,USA,1993-12-13,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DanielleCollins
68,Donna Vekic,CRO,1996-06-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DonnaVekic
69,Eva Lys,GER,2002-01-12,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EvaLys
70,Viktorija Golubic,SUI,1992-10-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ViktorijaGolubic
71,Anna Blinkova,RUS,1998-09-10,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnnaBlinkova
72,Solana Sierra,ARG,2004-06-17,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SolanaSierra
73,Francesca Jones,GBR,2000-09-19,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=FrancescaJones
74,Lucia Bronzetti,ITA,1998-12-10,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LuciaBronzetti
75,Renata Zarazua,MEX,1997-09-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=RenataZarazua
76,Tereza Valentova,CZE,2007-02-20,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TerezaValentova
77,Katerina Siniakova,CZE,1996-05-10,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KaterinaSiniakova
78,Ons Jabeur,TUN,1994-08-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=OnsJabeur
79,Anastasia Zakharova,RUS,2002-01-18,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnastasiaZakharova
80,Varvara Gracheva,FRA,2000-08-02,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=VarvaraGracheva
81,Antonia Ruzic,CRO,2003-01-20,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AntoniaRuzic
82,Sonay Kartal,GBR,2001-10-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SonayKartal
83,Zeynep Sonmez,TUR,2002-04-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ZeynepSonmez
84,Aoi Ito,JPN,2004-05-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AoiIto
85,Camila Osorio,COL,2001-12-22,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CamilaOsorio
86,Kimberly Birrell,AUS,1998-04-29,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KimberlyBirrell
87,Yuliia Starodubtseva,UKR,2000-02-17,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=YuliiaStarodubtseva
88,Caroline Dolehide,USA,1998-09-05,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CarolineDolehide
89,Ajla Tomljanovic,AUS,1993-05-07,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AjlaTomljanovic
90,Kamilla Rakhimova,RUS,2001-08-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KamillaRakhimova
91,Elisabetta Cocciaretto,ITA,2001-01-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ElisabettaCocciaretto
92,Moyuka Uchijima,JPN,2001-08-11,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MoyukaUchijima
93,Caty Mcnally,USA,2001-11-20,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CatyMcnally
94,Leolia Jeanjean,FRA,1995-08-14,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LeoliaJeanjean
95,Elena Gabriela Ruse,ROU,1997-11-06,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ElenaGabrielaRuse
96,Anna Bondar,HUN,1997-05-27,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnnaBondar
97,Viktoriya Tomova,BUL,1995-02-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ViktoriyaTomova
98,Dalma Galfi,HUN,1998-08-13,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DalmaGalfi
99,Veronika Erjavec,SLO,1999-12-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=VeronikaErjavec
100,Mayar Sherif,EGY,1996-05-05,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MayarSherif
101,Diane Parry,FRA,2002-09-01,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DianeParry
102,Yue Yuan,CHN,1998-09-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=YueYuan
103,Janice Tjen,INA,2002-05-06,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JaniceTjen
104,Elina Avanesyan,ARM,2002-09-17,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ElinaAvanesyan
105,Ella Seidel,GER,2005-02-14,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EllaSeidel
106,Darja Semenistaja,LAT,2002-09-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DarjaSemenistaja
107,Jil Teichmann,SUI,1997-07-15,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JilTeichmann
108,Katie Volynets,USA,2001-12-31,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KatieVolynets
109,Priscilla Hon,AUS,1998-05-10,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=PriscillaHon
110,Victoria Jimenez Kasintseva,AND,2005-08-09,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=VictoriaJimenezKasintseva
111,Greet Minnen,BEL,1997-08-14,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=GreetMinnen
112,Rebeka Masarova,ESP,1999-08-06,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=RebekaMasarova
113,Panna Udvardy,HUN,1998-09-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=PannaUdvardy
114,Shuai Zhang,CHN,1989-01-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ShuaiZhang
115,Irina Camelia Begu,ROU,1990-08-26,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=IrinaCameliaBegu
116,Taylor Townsend,USA,1996-04-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TaylorTownsend
117,Simona Waltert,SUI,2000-12-13,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SimonaWaltert
118,Sara Bejlek,CZE,2006-01-31,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SaraBejlek
119,Rebecca Marino,CAN,1990-12-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=RebeccaMarino
120,Anca Alexia Todoni,ROU,2004-10-10,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AncaAlexiaTodoni
121,Bernarda Pera,USA,1994-12-03,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=BernardaPera
122,Julia Grabher,AUT,1996-07-02,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JuliaGrabher
123,Talia Gibson,AUS,2004-06-18,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TaliaGibson
124,Katarzyna Kawa,POL,1992-11-17,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KatarzynaKawa
125,Petra Marcinko,CRO,2005-12-04,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=PetraMarcinko
126,Oksana Selekhmeteva,RUS,2003-01-13,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=OksanaSelekhmeteva
127,Leyre Romero Gormaz,ESP,2002-04-06,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LeyreRomeroGormaz
128,Kaja Juvan,SLO,2000-11-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KajaJuvan
129,Maria Lourdes Carle,ARG,2000-02-10,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MariaLourdesCarle
130,Aliaksandra Sasnovich,BLR,1994-03-22,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AliaksandraSasnovich
131,Tiantsoa Sarah Rakotomanga Rajaonah,FRA,2005-12-15,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TiantsoaSarahRakotomangaRajaonah
132,Mananchaya Sawangkaew,THA,2002-07-10,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MananchayaSawangkaew
133,Sinja Kraus,AUT,2002-04-29,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SinjaKraus
134,Joanna Garland,TPE,2001-07-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JoannaGarland
135,Maja Chwalinska,POL,2001-10-11,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MajaChwalinska
136,Arantxa Rus,NED,1990-12-13,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ArantxaRus
137,Victoria Azarenka,BLR,1989-07-31,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=VictoriaAzarenka
138,Whitney Osuigwe,USA,2002-04-17,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=WhitneyOsuigwe
139,Linda Fruhvirtova,CZE,2005-05-01,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LindaFruhvirtova
140,Tamara Korpatsch,GER,1995-05-12,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TamaraKorpatsch
141,Xiyu Wang,CHN,2001-03-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=XiyuWang
142,Alina Charaeva,RUS,2002-05-27,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AlinaCharaeva
143,Dominika Salkova,CZE,2004-06-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DominikaSalkova
144,Nikola Bartunkova,CZE,2006-02-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=NikolaBartunkova
145,Varvara Lepchenko,USA,1986-05-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=VarvaraLepchenko
146,Astra Sharma,AUS,1995-09-11,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AstraSharma
147,Lulu Sun,NZL,2001-04-14,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LuluSun
148,Darja Vidmanova,CZE,2003-01-09,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DarjaVidmanova
149,Jodie Burrage,GBR,1999-05-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JodieBurrage
150,Lucrezia Stefanini,ITA,1998-05-15,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LucreziaStefanini
151,Marina Stakusic,CAN,2004-11-27,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MarinaStakusic
152,Tamara Zidansek,SLO,1997-12-26,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TamaraZidansek
153,Maddison Inglis,AUS,1998-01-14,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MaddisonInglis
154,Louisa Chirico,USA,1996-05-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LouisaChirico
155,Anhelina Kalinina,UKR,1997-02-07,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnhelinaKalinina
156,Alina Korneeva,RUS,2007-06-23,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AlinaKorneeva
157,Jana Fett,CRO,1996-11-02,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JanaFett
158,Lanlana Tararudee,THA,2004-07-07,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LanlanaTararudee
159,Nina Stojanovic,SRB,1996-07-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=NinaStojanovic
160,Daria Saville,AUS,1994-03-05,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DariaSaville
161,Maria Timofeeva,RUS,2003-11-18,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MariaTimofeeva
162,Hanne Vandewinkel,BEL,2004-05-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=HanneVandewinkel
163,Oleksandra Oliynykova,CRO,2001-01-03,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=OleksandraOliynykova
164,Ena Shibahara,JPN,1998-02-12,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EnaShibahara
165,Xinyu Gao,CHN,1997-11-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=XinyuGao
166,Heather Watson,GBR,1992-05-19,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=HeatherWatson
167,Jessika Ponchet,FRA,1996-09-26,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JessikaPonchet
168,Sofia Costoulas,BEL,2005-04-02,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SofiaCostoulas
169,Iryna Shymanovich,BLR,1997-06-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=IrynaShymanovich
170,Nuria Parrizas Diaz,ESP,1991-07-15,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=NuriaParrizasDiaz
171,Julia Riera,ARG,2002-05-29,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JuliaRiera
172,Celine Naef,SUI,2005-06-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CelineNaef
173,Kaitlin Quevedo,USA,2006-02-13,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KaitlinQuevedo
174,Sijia Wei,CHN,2003-12-05,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SijiaWei
175,Anouk Koevermans,NED,2004-01-02,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnoukKoevermans
176,Clervie Ngounoue,USA,2006-07-19,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ClervieNgounoue
177,Carson Branstine,USA,2000-09-09,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CarsonBranstine
178,Ana Sofia Sanchez,MEX,1994-04-13,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnaSofiaSanchez
179,Emerson Jones,AUS,2008-07-07,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EmersonJones
180,Laura Pigossi,BRA,1994-08-02,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LauraPigossi
181,Destanee Aiava,AUS,2000-05-10,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DestaneeAiava
182,Hanyu Guo,CHN,1998-05-18,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=HanyuGuo
183,Guiomar Maristany Zuleta De Reales,ESP,1999-02-19,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=GuiomarMaristanyZuletaDeReales
184,Anna Lena Friedsam,GER,1994-02-01,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnnaLenaFriedsam
185,Bianca Andreescu,CAN,2000-06-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=BiancaAndreescu
186,Lola Radivojevic,SRB,2005-01-02,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LolaRadivojevic
187,Mai Hontama,JPN,1999-08-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MaiHontama
188,Nuria Brancaccio,ITA,2000-06-24,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=NuriaBrancaccio
189,Robin Montgomery,USA,2004-09-05,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=RobinMontgomery
190,Petra Martic,CRO,1991-01-19,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=PetraMartic
191,Arianne Hartono,NED,1996-04-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ArianneHartono
192,Linda Klimovicova,CZE,2004-06-18,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LindaKlimovicova
193,Daria Snigur,UKR,2002-03-27,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DariaSnigur
194,Tatiana Prozorova,RUS,2003-10-10,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TatianaProzorova
195,Barbora Palicova,CZE,2004-03-11,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=BarboraPalicova
196,Himeno Sakatsume,JPN,2001-08-03,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=HimenoSakatsume
197,Mona Barthel,GER,1990-07-11,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MonaBarthel
198,Kyoka Okamura,JPN,1995-10-06,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KyokaOkamura
199,Sara Sorribes Tormo,ESP,1996-10-08,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SaraSorribesTormo
200,Carole Monnet,FRA,2001-12-01,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CaroleMonnet
201,Nao Hibino,JPN,1994-11-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=NaoHibino
202,Kathinka Von Deichmann,LIE,1994-05-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KathinkaVonDeichmann
203,Elena Pridankina,RUS,2005-08-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ElenaPridankina
204,Andrea Lazaro Garcia,ESP,1994-11-04,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AndreaLazaroGarcia
205,Cadence Brace,CAN,2005-02-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CadenceBrace
206,Anastasia Gasanova,RUS,1999-05-15,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnastasiaGasanova
207,Lina Gjorcheska,MKD,1994-08-03,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LinaGjorcheska
208,Justina Mikulskyte,LTU,1996-02-06,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JustinaMikulskyte
209,Erika Andreeva,RUS,2004-06-24,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ErikaAndreeva
210,Lauren Davis,USA,1993-10-09,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LaurenDavis
211,Tyra Caterina Grant,USA,2008-03-12,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TyraCaterinaGrant
212,Lizette Cabrera,AUS,1997-12-19,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LizetteCabrera
213,Despina Papamichail,GRE,1993-02-09,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DespinaPapamichail
214,Raluka Serban,CYP,1997-06-17,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=RalukaSerban
215,Francisca Jorge,POR,2000-04-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=FranciscaJorge
216,Carol Zhao,CAN,1995-06-20,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CarolZhao
217,Chloe Paquet,FRA,1994-07-01,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ChloePaquet
218,Tara Wurth,CRO,2002-09-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TaraWurth
219,Anastasija Sevastova,LAT,1990-04-13,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnastasijaSevastova
220,Mariam Bolkvadze,GEO,1998-01-01,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MariamBolkvadze
221,Irene Burillo Escorihuela,ESP,1997-07-23,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=IreneBurilloEscorihuela
